title,price,link
"Mercedes-Benz S-класс 4.7 AT, 2015, 190 000 км, с пробегом, цена 3 600 000 руб. - Автомобили в Москве",3 600 000 ₽,https://www.avito.ru/moskva/avtomobili/mercedes-benz_s-klass_4.7_at_2015_190_000_km_4137610879
"Mercedes-Benz GL-класс 3.0 AT, 2013, 147 200 км, с пробегом, цена 3 475 000 руб. - Автомобили в Москве",3 475 000 ₽,https://www.avito.ru/moskva/avtomobili/mercedes-benz_gl-klass_3.0_at_2013_147_200_km_4016549743
"BMW X3 3.0 AT, 2022, 1 140 км, с пробегом, цена 7 300 000 руб. - Автомобили в Москве",7 300 000 ₽,https://www.avito.ru/moskva/avtomobili/bmw_x3_3.0_at_2022_1_140_km_4137646858
"BMW 5 серия 3.0 AT, 2011, 150 000 км, с пробегом, цена 1 100 000 руб. - Автомобили в Москве",1 100 000 ₽,https://www.avito.ru/moskva/avtomobili/bmw_5_seriya_3.0_at_2011_150_000_km_3848700231
"Audi A6 3.0 AT, 2009, 278 000 км, с пробегом, цена 1 650 000 руб. - Автомобили в Москве",1 650 000 ₽,https://www.avito.ru/moskva/avtomobili/audi_a6_3.0_at_2009_278_000_km_4027195483
"BMW X3 M 3.0 AT, 2019, 55 000 км, с пробегом, цена 5 750 000 руб. - Автомобили в Москве",5 750 000 ₽,https://www.avito.ru/moskva/avtomobili/bmw_x3_m_3.0_at_2019_55_000_km_4105950483
"Suzuki Grand Vitara 2.0 MT, 2013, 89 444 км, с пробегом, цена 1 550 000 руб. - Автомобили в Москве",1 550 000 ₽,https://www.avito.ru/moskva/avtomobili/suzuki_grand_vitara_2.0_mt_2013_89_444_km_3784527921
"BMW X3 2.0 AT, 2019, 49 000 км, с пробегом, цена 4 215 000 руб. - Автомобили в Москве",4 215 000 ₽,https://www.avito.ru/moskva/avtomobili/bmw_x3_2.0_at_2019_49_000_km_4290385869
"Volkswagen Passat 2.0 AMT, 2020, 60 000 км, с пробегом, цена 3 240 000 руб. - Автомобили в Москве",3 240 000 ₽,https://www.avito.ru/moskva/avtomobili/volkswagen_passat_2.0_amt_2020_60_000_km_3908006419
"Nissan Qashqai 2.0 CVT, 2018, 79 700 км, с пробегом, цена 2 300 000 руб. - Автомобили в Москве",2 300 000 ₽,https://www.avito.ru/moskva/avtomobili/nissan_qashqai_2.0_cvt_2018_79_700_km_3851526711
"Hyundai i40 2.0 AT, 2013, 139 000 км, с пробегом, цена 1 149 000 руб. - Автомобили в Москве",1 149 000 ₽,https://www.avito.ru/moskva/avtomobili/hyundai_i40_2.0_at_2013_139_000_km_3874988337
"Kia Sportage 2.0 AT, 2015, 72 675 км, с пробегом, цена 970 500 руб. - Автомобили в Москве",970 500 ₽,https://www.avito.ru/moskva/avtomobili/kia_sportage_2.0_at_2015_72_675_km_4101617520
"Acura MDX 3.5 AT, 2002, 223 000 км, с пробегом, цена 665 000 руб. - Автомобили в Москве",665 000 ₽,https://www.avito.ru/moskva/avtomobili/acura_mdx_3.5_at_2002_223_000_km_3917921711
"Toyota Land Cruiser 4.5 AT, 2010, 187 000 км, с пробегом, цена 2 875 000 руб. - Автомобили в Москве",2 875 000 ₽,https://www.avito.ru/moskva/avtomobili/toyota_land_cruiser_4.5_at_2010_187_000_km_4056106546
"Nissan Qashqai 2.0 CVT, 2018, 55 000 км, с пробегом, цена 1 295 000 руб. - Автомобили в Москве",1 295 000 ₽,https://www.avito.ru/moskva/avtomobili/nissan_qashqai_2.0_cvt_2018_55_000_km_3918072387
"ВАЗ (LADA) 2114 Samara 1.5 MT, 2004, 202 600 км, с пробегом, цена 235 000 руб. - Автомобили в Москве",235 000 ₽,https://www.avito.ru/moskva/avtomobili/vaz_lada_2114_samara_1.5_mt_2004_202_600_km_3850946913
"Hyundai Solaris 1.6 AT, 2016, 75 180 км, с пробегом, цена 750 000 руб. - Автомобили в Москве",750 000 ₽,https://www.avito.ru/moskva/avtomobili/hyundai_solaris_1.6_at_2016_75_180_km_3931690711
"Honda Fit 1.3 CVT, 2010, 87 000 км, с пробегом, цена 585 000 руб. - Автомобили в Москве",585 000 ₽,https://www.avito.ru/moskva/avtomobili/honda_fit_1.3_cvt_2010_87_000_km_3608740015
"Kia Cerato 1.6 MT, 2007, 272 000 км, с пробегом, цена 650 000 руб. - Автомобили в Москве",650 000 ₽,https://www.avito.ru/moskva/avtomobili/kia_cerato_1.6_mt_2007_272_000_km_4035861668
"Kia Sportage 2.0 AT, 2012, 149 000 км, с пробегом, цена 1 039 000 руб. - Автомобили в Москве",1 039 000 ₽,https://www.avito.ru/moskva/avtomobili/kia_sportage_2.0_at_2012_149_000_km_3907444577
"Renault Dokker 1.5 MT, 2018, 186 983 км, с пробегом, цена 1 215 000 руб. - Автомобили в Москве",1 215 000 ₽,https://www.avito.ru/moskva/avtomobili/renault_dokker_1.5_mt_2018_186_983_km_3950158421
"ВАЗ (LADA) 2104 1.6 MT, 2007, 33 131 км, с пробегом, цена 445 000 руб. - Автомобили в Москве",445 000 ₽,https://www.avito.ru/moskva/avtomobili/vaz_lada_2104_1.6_mt_2007_33_131_km_3853042497
"ВАЗ (LADA) 2114 Samara 1.6 MT, 2010, 39 000 км, с пробегом, цена 680 000 руб. - Автомобили в Москве",680 000 ₽,https://www.avito.ru/moskva/avtomobili/vaz_lada_2114_samara_1.6_mt_2010_39_000_km_3950534841
"Volkswagen Polo 1.6 AT, 2019, 130 000 км, с пробегом, цена 1 390 000 руб. - Автомобили в Москве",1 390 000 ₽,https://www.avito.ru/moskva/avtomobili/volkswagen_polo_1.6_at_2019_130_000_km_4083202687
"ВАЗ (LADA) Vesta 1.6 MT, 2017, 79 000 км, с пробегом, цена 795 000 руб. - Автомобили в Москве",795 000 ₽,https://www.avito.ru/moskva/avtomobili/vaz_lada_vesta_1.6_mt_2017_79_000_km_3875252343
"Volkswagen Passat 2.0 AT, 2005, битый, 326 590 км, с пробегом, цена 500 000 руб. - Автомобили в Москве",500 000 ₽,https://www.avito.ru/moskva/avtomobili/volkswagen_passat_2.0_at_2005_bityy_326_590_km_4087820314
"Chevrolet Orlando 1.8 AT, 2013, 140 200 км, с пробегом, цена 895 000 руб. - Автомобили в Москве",895 000 ₽,https://www.avito.ru/moskva/avtomobili/chevrolet_orlando_1.8_at_2013_140_200_km_3874758160
"Nissan Qashqai 2.0 CVT, 2020, 86 450 км, с пробегом, цена 1 450 000 руб. - Автомобили в Москве",1 450 000 ₽,https://www.avito.ru/moskva/avtomobili/nissan_qashqai_2.0_cvt_2020_86_450_km_3995042852
"Lexus RX 3.5 AT, 2012, 175 000 км, с пробегом, цена 2 350 000 руб. - Автомобили в Москве",2 350 000 ₽,https://www.avito.ru/moskva/avtomobili/lexus_rx_3.5_at_2012_175_000_km_4055962027
"ГАЗ ГАЗель 3302 2.3 MT, 2004, 168 000 км, с пробегом, цена 330 000 руб. - Автомобили в Москве",330 000 ₽,https://www.avito.ru/moskva/avtomobili/gaz_gazel_3302_2.3_mt_2004_168_000_km_3861717291
"ВАЗ (LADA) 2111 1.6 MT, 2008, 150 000 км, с пробегом, цена 285 000 руб. - Автомобили в Москве",285 000 ₽,https://www.avito.ru/moskva/avtomobili/vaz_lada_2111_1.6_mt_2008_150_000_km_4169892701
"Ford Mondeo 2.3 AT, 2008, 186 000 км, с пробегом, цена 850 000 руб. - Автомобили в Москве",850 000 ₽,https://www.avito.ru/moskva/avtomobili/ford_mondeo_2.3_at_2008_186_000_km_1882274284
"Honda CR-V 2.4 AT, 2012, 162 500 км, с пробегом, цена 1 295 000 руб. - Автомобили в Москве",1 295 000 ₽,https://www.avito.ru/moskva/avtomobili/honda_cr-v_2.4_at_2012_162_500_km_3918555180
"Nissan X-Trail 2.0 CVT, 2014, 92 628 км, с пробегом, цена 1 590 000 руб. - Автомобили в Москве",1 590 000 ₽,https://www.avito.ru/moskva/avtomobili/nissan_x-trail_2.0_cvt_2014_92_628_km_3824579906
"Honda Pilot 3.5 AT, 2021, 76 000 км, с пробегом, цена 2 650 000 руб. - Автомобили в Москве",2 650 000 ₽,https://www.avito.ru/moskva/avtomobili/honda_pilot_3.5_at_2021_76_000_km_3481321165
"Mercedes-Benz CL-класс 5.0 AT, 1994, 192 384 км, с пробегом, цена 995 000 руб. - Автомобили в Москве",995 000 ₽,https://www.avito.ru/moskva/avtomobili/mercedes-benz_cl-klass_5.0_at_1994_192_384_km_4018804448
"Audi A6 3.0 AT, 2019, 68 000 км, с пробегом, цена 5 950 000 руб. - Автомобили в Москве",5 950 000 ₽,https://www.avito.ru/moskva/avtomobili/audi_a6_3.0_at_2019_68_000_km_4082669045
"Ford Focus 2.0 AT, 2011, 185 290 км, с пробегом, цена 750 000 руб. - Автомобили в Москве",750 000 ₽,https://www.avito.ru/moskva/avtomobili/ford_focus_2.0_at_2011_185_290_km_3941574778
"ВАЗ (LADA) Kalina 1.6 MT, 2007, 127 000 км, с пробегом, цена 190 000 руб. - Автомобили в Москве",190 000 ₽,https://www.avito.ru/moskva/avtomobili/vaz_lada_kalina_1.6_mt_2007_127_000_km_3927056424
"Volkswagen Passat CC 2.0 AMT, 2012, 152 000 км, с пробегом, цена 1 349 000 руб. - Автомобили в Москве",1 349 000 ₽,https://www.avito.ru/moskva/avtomobili/volkswagen_passat_cc_2.0_amt_2012_152_000_km_3894666597
"Chevrolet Cobalt 1.5 AT, 2013, 138 300 км, с пробегом, цена 575 000 руб. - Автомобили в Москве",575 000 ₽,https://www.avito.ru/moskva/avtomobili/chevrolet_cobalt_1.5_at_2013_138_300_km_3852732442
"BMW 1 серия 1.6 AT, 2013, 155 000 км, с пробегом, цена 1 150 000 руб. - Автомобили в Москве",1 150 000 ₽,https://www.avito.ru/moskva/avtomobili/bmw_1_seriya_1.6_at_2013_155_000_km_3855817992
"Volkswagen Touareg 3.0 AT, 2019, 98 500 км, с пробегом, цена 5 690 000 руб. - Автомобили в Москве",5 690 000 ₽,https://www.avito.ru/moskva/avtomobili/volkswagen_touareg_3.0_at_2019_98_500_km_3896200945
"Kia Sportage 2.0 AT, 2013, 169 306 км, с пробегом, цена 1 134 000 руб. - Автомобили в Москве",1 134 000 ₽,https://www.avito.ru/moskva/avtomobili/kia_sportage_2.0_at_2013_169_306_km_3908531869
"Daewoo Matiz 0.8 MT, 2007, 150 000 км, с пробегом, цена 200 000 руб. - Автомобили в Москве",200 000 ₽,https://www.avito.ru/moskva/avtomobili/daewoo_matiz_0.8_mt_2007_150_000_km_3935878124
"Kia Ceed 1.6 AT, 2014, 107 635 км, с пробегом, цена 1 350 000 руб. - Автомобили в Москве",1 350 000 ₽,https://www.avito.ru/moskva/avtomobili/kia_ceed_1.6_at_2014_107_635_km_4036185693
"Mazda 3 1.5 AT, 2015, 101 000 км, с пробегом, цена 999 000 руб. - Автомобили в Москве",999 000 ₽,https://www.avito.ru/moskva/avtomobili/mazda_3_1.5_at_2015_101_000_km_3937014995
"Volkswagen Tiguan 1.4 AMT, 2017, 110 000 км, с пробегом, цена 1 689 000 руб. - Автомобили в Москве",1 689 000 ₽,https://www.avito.ru/moskva/avtomobili/volkswagen_tiguan_1.4_amt_2017_110_000_km_3924560822
"Dodge Ram 5.7 AT, 2023, 60 км, с пробегом, цена 10 300 000 руб. - Автомобили в Москве",10 300 000 ₽,https://www.avito.ru/moskva/avtomobili/dodge_ram_5.7_at_2023_60_km_4073620169
"Jaguar F-Pace 2.0 AT, 2017, 57 000 км, с пробегом, цена 1 490 000 руб. - Автомобили в Москве",1 490 000 ₽,https://www.avito.ru/moskva/avtomobili/jaguar_f-pace_2.0_at_2017_57_000_km_3838690176
"Volkswagen Jetta 1.6 AT, 2012, 71 260 км, с пробегом, цена 1 170 000 руб. - Автомобили в Москве",1 170 000 ₽,https://www.avito.ru/moskva/avtomobili/volkswagen_jetta_1.6_at_2012_71_260_km_4242530704
"Audi Q7 3.0 AT, 2017, 170 000 к�м, с пробегом, цена 2 750 000 руб. - Автомобили в Москве",2 750 000 ₽,https://www.avito.ru/moskva/avtomobili/audi_q7_3.0_at_2017_170_000_km_3861835939
"Citroen C4 1.6 AT, 2006, 160 000 км, с пробегом, цена 395 000 руб. - Автомобили в Москве",395 000 ₽,https://www.avito.ru/moskva/avtomobili/citroen_c4_1.6_at_2006_160_000_km_4016378907
"Skoda Octavia 1.4 MT, 2005, 373 000 км, с пробегом, цена 565 000 руб. - Автомобили в Москве",565 000 ₽,https://www.avito.ru/moskva/avtomobili/skoda_octavia_1.4_mt_2005_373_000_km_3951280901
"Renault Kaptur 1.6 CVT, 2019, 118 000 км, с пробегом, цена 795 000 руб. - Автомобили в Москве",795 000 ₽,https://www.avito.ru/moskva/avtomobili/renault_kaptur_1.6_cvt_2019_118_000_km_3906826283
"Nissan Qashqai 1.6 MT, 2011, битый, 74 831 км, с пробегом, цена 775 000 руб. - Автомобили в Москве",775 000 ₽,https://www.avito.ru/moskva/avtomobili/nissan_qashqai_1.6_mt_2011_bityy_74_831_km_3849110609
"Daewoo Matiz 0.8 MT, 2010, 118 540 км, с пробегом, цена 165 000 руб. - Автомобили в Москве",165 000 ₽,https://www.avito.ru/moskva/avtomobili/daewoo_matiz_0.8_mt_2010_118_540_km_3929544071
"Hyundai Accent 1.5 MT, 2006, 100 000 км, с пробегом, цена 190 000 руб. - Автомобили в Москве",190 000 ₽,https://www.avito.ru/moskva/avtomobili/hyundai_accent_1.5_mt_2006_100_000_km_3818765290
"Mercedes-Benz C-класс 2.0 AT, 2017, 170 000 км, с пробегом, цена 3 500 000 руб. - Автомобили в Москве",3 500 000 ₽,https://www.avito.ru/moskva/avtomobili/mercedes-benz_c-klass_2.0_at_2017_170_000_km_4004899915
"Chevrolet TrailBlazer 2.8 AT, 2014, 138 144 км, с пробегом, цена 1 399 000 руб. - Автомобили в Москве",1 399 000 ₽,https://www.avito.ru/moskva/avtomobili/chevrolet_trailblazer_2.8_at_2014_138_144_km_4050944789
"Mazda 323 1.5 AT, 1999, 160 000 км, с пробегом, цена 230 000 руб. - Автомобили в Москве",230 000 ₽,https://www.avito.ru/moskva/avtomobili/mazda_323_1.5_at_1999_160_000_km_4203896509
"BMW X5 3.0 AT, 2017, 133 500 км, с пробегом, цена 4 200 000 руб. - Автомобили в Москве",4 200 000 ₽,https://www.avito.ru/moskva/avtomobili/bmw_x5_3.0_at_2017_133_500_km_3402470227
"Chevrolet Groove 1.5 AT, 2022, 10 км, с пробегом, цена 2 200 000 руб. - Автомобили в Москве",2 200 000 ₽,https://www.avito.ru/moskva/avtomobili/chevrolet_groove_1.5_at_2022_10_km_4005652990
"Skoda Roomster 1.4 MT, 2007, 198 255 км, с пробегом, цена 499 000 руб. - Автомобили в Москве",499 000 ₽,https://www.avito.ru/moskva/avtomobili/skoda_roomster_1.4_mt_2007_198_255_km_3943158585
"Toyota Camry 2.5 AT, 2021, 17 000 км, с пробегом, цена 3 920 000 руб. - Автомобили в Москве",3 920 000 ₽,https://www.avito.ru/moskva/avtomobili/toyota_camry_2.5_at_2021_17_000_km_3825085683
"Mercedes-Benz S-класс 4.7 AT, 2016, 111 558 км, с пробегом, цена 3 499 000 руб. - Автомобили в Москве",3 499 000 ₽,https://www.avito.ru/moskva/avtomobili/mercedes-benz_s-klass_4.7_at_2016_111_558_km_3943542047
"Genesis G80 2.0 AT, 2018, 89 000 км, с пробегом, цена 2 890 000 руб. - Автомобили в Москве",2 890 000 ₽,https://www.avito.ru/moskva/avtomobili/genesis_g80_2.0_at_2018_89_000_km_3862094894
"Kia Sportage 2.0 AT, 2013, 107 999 км, с пробегом, цена 1 099 000 руб. - Автомобили в Москве",1 099 000 ₽,https://www.avito.ru/moskva/avtomobili/kia_sportage_2.0_at_2013_107_999_km_4020270571
"ВАЗ (LADA) 21099 1.5 MT, 2004, 146 000 км, с пробегом, цена 55 000 руб. - Автомобили в Москве",55 000 ₽,https://www.avito.ru/moskva/avtomobili/vaz_lada_21099_1.5_mt_2004_146_000_km_3188371757
"BMW M4 3.0 AMT, 2017, 50 500 км, с пробегом, цена 5 250 000 руб. - Автомобили в Москве",5 250 000 ₽,https://www.avito.ru/moskva/avtomobili/bmw_m4_3.0_amt_2017_50_500_km_4019757019
"Kia Optima 2.4 AT, 2019, 86 000 км, с пробегом, цена 1 320 000 руб. - Автомобили в Москве",1 320 000 ₽,https://www.avito.ru/moskva/avtomobili/kia_optima_2.4_at_2019_86_000_km_3829945545
